id,label,group_id
20030228_easy_ham_2/01066.b8a250f525ae2bfa5786c6472137edb7#1065,0,3302
20030228_easy_ham_2/01067.cd0bf7d0a07309e51867eb3347304354#1066,0,3303
20030228_easy_ham_2/01068.e88191720239062aad11137040d210f4#1067,0,3304
20030228_easy_ham_2/01069.26b62bd093bf3b3cc505239ca0728adb#1068,0,3305
20030228_easy_ham_2/01070.50c7556d0cd6e87708333240fa89ed06#1069,0,3306
20030228_easy_ham_2/01071.a7ec1f3e3dbf8862c0d8347670170574#1070,0,3307
20030228_easy_ham_2/01072.9bbc08d0ef994cd212eebaf8105d5c81#1071,0,3308
20030228_easy_ham_2/01073.c57f97ceb349872c39dfdea815369d0e#1072,0,3309
20030228_easy_ham_2/01074.c9b234b33fb48470e74408493b248b86#1073,0,3310
20030228_easy_ham_2/01075.0e7ae2d40c2a5c5e7324ccf9f0aa05a5#1074,0,3311
20030228_easy_ham_2/01076.8a6274c2c970dc8f0a72c34b67a1475b#1075,0,3312
20030228_easy_ham_2/01077.935a6c4233f28490bec77c865ca5d000#1076,0,3313
20030228_easy_ham_2/01078.55baf2ea0c824d2b72c70481ccc15803#1077,0,3314
20030228_easy_ham_2/01079.09c849f3b4f261cc7efdb659c9908340#1078,0,3315
20030228_easy_ham_2/01080.c7e83b802f4e72bde4ac69d4aa516b3f#1079,0,3316
20030228_easy_ham_2/01081.496b0fa6e07f0656fa20f5a09229322e#1080,0,3317
20030228_easy_ham_2/01082.1639114c31d57ba903bc3f1fa7ca1228#1081,0,3318
20030228_easy_ham_2/01083.ecc77beb3f48b7be4481118a97b01b41#1082,0,3319
20030228_easy_ham_2/01084.179e52a904452c61906bb004c34ab1ff#1083,0,3320
20030228_easy_ham_2/01085.0d8db9468ce8ea76f81ebc03041cc467#1084,0,3321
20030228_easy_ham_2/01086.3d81baca8ac423ad247f870f4848bf30#1085,0,3322
20030228_easy_ham_2/01087.492999865b0156883f459238ccd1c8ec#1086,0,3323
20030228_easy_ham_2/01088.3f301b9bd840614bb4eddadf6a99a00d#1087,0,3324
20030228_easy_ham_2/01089.1a35cad14b5dfe121e9cf18be1e93e7d#1088,0,3325
20030228_easy_ham_2/01090.9c92673e26cabc5a37ac3e2b1b2bf8df#1089,0,3326
20030228_easy_ham_2/01091.e9414f6071a607b9e70c13ac7051394f#1090,0,3327
20030228_easy_ham_2/01092.0e32538ae959d460cd3ef7a4ae0cfb13#1091,0,3328
20030228_easy_ham_2/01093.9b63a792935a6863a12556dd429bde7b#1092,0,3329
20030228_easy_ham_2/01094.5bd0918274c1c243e77e44a2987b851c#1093,0,3330
20030228_easy_ham_2/01095.a09e279c01f5a92368da4eec7533cbbd#1094,0,3331
20030228_easy_ham_2/01096.b2ca8ea7972e15026589028566d00abb#1095,0,3332
20030228_easy_ham_2/01097.e77fc330f1f29e1883aadcbe6aa56d20#1096,0,3333
20030228_easy_ham_2/01098.acdef0e9a57b12406d7972aead5edeb4#1097,0,3334
20030228_easy_ham_2/01099.dc26b661c4250f0d2f41255c99f35109#1098,0,3335
20030228_easy_ham_2/01100.36a4704abe87d55b858b1e136e03b5cd#1099,0,3334
20030228_easy_ham_2/01101.ff91c2c8fb18ed6e300ed2ac699f8ae4#1100,0,3336
20030228_easy_ham_2/01102.7e2e82117f44ba6354324e62da0d8f5b#1101,0,3337
20030228_easy_ham_2/01103.6b7dcc38a359fffdb0320f845ee025e1#1102,0,3338
20030228_easy_ham_2/01104.95ab7cdd99db240e7df7579a016a84ae#1103,0,3339
20030228_easy_ham_2/01105.9f1f6193994d7945cb0c08ccddeb3426#1104,0,3340
20030228_easy_ham_2/01106.8b0bc40a6f9c74cf3426d22d46870eac#1105,0,3341
20030228_easy_ham_2/01107.2b4328240b02ac9d365c6379ba684058#1106,0,306
20030228_easy_ham_2/01108.29f8f564902b3f0e5f19d1a5fa49b74d#1107,0,3342
20030228_easy_ham_2/01109.02564d3915a1cb4514acca1baa0e694f#1108,0,3335
20030228_easy_ham_2/01110.f114ae941961c47d048d7538dbda2503#1109,0,3343
20030228_easy_ham_2/01111.f52cdabb2215145b4eae813546e1a60d#1110,0,3344
20030228_easy_ham_2/01112.2ebc0954a762e294408747e7a0d4c270#1111,0,3345
20030228_easy_ham_2/01113.5102bc151dac98f4fcb8e96c15a828c3#1112,0,3346
20030228_easy_ham_2/01114.d7112b346a9620f51b94d16fb6eca370#1113,0,3347
20030228_easy_ham_2/01115.fef7974c55c9c611ef851e2293f7c725#1114,0,3348
20030228_easy_ham_2/01116.7c463682e7defd9824db941cfd9961ee#1115,0,3349
20030228_easy_ham_2/01117.17139c6a53e532566663d3a98c555bee#1116,0,3350
20030228_easy_ham_2/01118.5173241d239924391b3748e7ffb41832#1117,0,3351
20030228_easy_ham_2/01119.07332825706c1cf3d131f708bb1e8a01#1118,0,3352
20030228_easy_ham_2/01120.60d7d82a0e68332551e1cf7749bcc7c2#1119,0,3353
20030228_easy_ham_2/01121.d3a6706a1a5c4c927c4cc7a038367f62#1120,0,312
20030228_easy_ham_2/01122.55278f83c3bf2dc1059f93244d037d21#1121,0,3354
20030228_easy_ham_2/01123.1bc5378f6a482f5d6e26d1dfe506e3a5#1122,0,3355
20030228_easy_ham_2/01124.46cede028415505f298d790649abf207#1123,0,3356
20030228_easy_ham_2/01125.778694f1396a39deb63ce5cca560c22d#1124,0,3357
20030228_easy_ham_2/01126.d32e9821c5b4a8c537f1a4614a293a52#1125,0,3358
20030228_easy_ham_2/01127.841233b48eceb74a825417d8d918abf8#1126,0,3359
20030228_easy_ham_2/01128.efb36914ecb55d78a894591eff0843c5#1127,0,3360
20030228_easy_ham_2/01129.2546d3af56360ec2fbf9345b298e05b4#1128,0,3361
20030228_easy_ham_2/01130.e0df582ca8cc2996eaf91157dbff4ee3#1129,0,3362
20030228_easy_ham_2/01131.973943570b3b1ef6405a9d3cce5fc4fc#1130,0,3363
20030228_easy_ham_2/01132.53cd6a1e37720d9b6614f0384222d443#1131,0,3364
20030228_easy_ham_2/01133.5f3264862b9cf42bf123453aed9334b4#1132,0,3365
20030228_easy_ham_2/01134.3ee22d26a56ea888aa8b491dd7cf8212#1133,0,3366
20030228_easy_ham_2/01135.46541a85989cda56be4942a442f1ae20#1134,0,3367
20030228_easy_ham_2/01136.45eaa9097418f81572f844e89a8479d6#1135,0,3368
20030228_easy_ham_2/01137.e0afde7fc471f626742746c738013750#1136,0,3369
20030228_easy_ham_2/01138.921e383bac77952cac8d28c91d603d15#1137,0,3370
20030228_easy_ham_2/01139.7d9591cdfb9b77906c4bbb7373cac8c5#1138,0,3371
20030228_easy_ham_2/01140.67e11f7533ac73ebeb728c6fdb86eeff#1139,0,3372
20030228_easy_ham_2/01141.0ceb258e88ffd24031d1501789d50124#1140,0,3373
20030228_easy_ham_2/01142.fbca515af7491a2cb7eec15d7011fd7a#1141,0,3374
20030228_easy_ham_2/01143.a6289fefeaa0f9eeda2c0f2181651467#1142,0,3375
20030228_easy_ham_2/01144.7ec9f643a792038e34d2830c9e42a6c6#1143,0,3376
20030228_easy_ham_2/01145.7a1b750e074a2a6913d014a4b545fc1a#1144,0,3377
20030228_easy_ham_2/01146.6352d04987d2f6a99be0d9beeb7d3e15#1145,0,3378
20030228_easy_ham_2/01147.d239448a535755047478e750e99c64b7#1146,0,3379
20030228_easy_ham_2/01148.5d8311cf27db42e943c7f668e721db1b#1147,0,3378
20030228_easy_ham_2/01149.3ed8d90235a56fd4dae5e66941f574d7#1148,0,3380
20030228_easy_ham_2/01150.b4460d83f8b7720853a3bf8cda672692#1149,0,3381
20030228_easy_ham_2/01151.47b21fa58a53ac4ac88d78a6e1ccc282#1150,0,3382
20030228_easy_ham_2/01152.0306113715b577b682f6a529da8d45ab#1151,0,3383
20030228_easy_ham_2/01153.8f1eda9dda5ecf5698e94a08217173b1#1152,0,3384
20030228_easy_ham_2/01154.7e15e192fb60c753bafd505d25990787#1153,0,3385
20030228_easy_ham_2/01155.6f283de255ba0f35b2eabed58815142b#1154,0,3386
20030228_easy_ham_2/01156.813115de077758221552875e614ad48c#1155,0,3387
20030228_easy_ham_2/01157.f12e373828099cd001040900a6c9d151#1156,0,3388
20030228_easy_ham_2/01158.6a44abff11c422803f7399f6db573b29#1157,0,3389
20030228_easy_ham_2/01159.2815cb2878b393aa1735e1f0bbc2c888#1158,0,3390
20030228_easy_ham_2/01160.3f6d380219ed7939e4ee8e4a2c4b5546#1159,0,3391
20030228_easy_ham_2/01161.e8187ae02ef05340873371d3d1c6448b#1160,0,3392
20030228_easy_ham_2/01162.4b41142b91c1d93f1e8fcfa6f43e01bd#1161,0,3393
20030228_easy_ham_2/01163.ce66ad7634e93c6c76e449b74f5139c4#1162,0,3394
20030228_easy_ham_2/01164.9d5c3fde5125b73106dee03f253fa36c#1163,0,3395
20030228_easy_ham_2/01165.6ac614b3ccada8b003ad8586c8b88e4e#1164,0,3396
20030228_easy_ham_2/01166.04090ab40cda3e4e022e2295c8144374#1165,0,3397
20030228_easy_ham_2/01167.49531a4802446e1da60be6dbcb0a854c#1166,0,3398
20030228_easy_ham_2/01168.387e59c34fb395201b4002238b8009fd#1167,0,3399
20030228_easy_ham_2/01169.5adc737d52bc101c6fd07732eeb5ed39#1168,0,3400
20030228_easy_ham_2/01170.fb25e6eca43ff17e87fa2ff0b39575ca#1169,0,3401
20030228_easy_ham_2/01171.e260c9a68b80500ebfae926e5430657b#1170,0,3402
20030228_easy_ham_2/01172.1d99e860d44e5ac63799a14d4029fe6e#1171,0,3403
20030228_easy_ham_2/01173.0402e85910220618eac922403222d0ec#1172,0,3404
20030228_easy_ham_2/01174.4542031a0483b9b0cc8cb37de5e57422#1173,0,3405
20030228_easy_ham_2/01175.6b38ad7f9384cbe8e60578727dc52b4c#1174,0,3406
20030228_easy_ham_2/01176.b62570033c5587aa1e0e805533cb1677#1175,0,3407
20030228_easy_ham_2/01177.bead19a7b498c5c483805291331e769c#1176,0,3408
20030228_easy_ham_2/01178.5c977dff972cd6eef64d4173b90307f0#1177,0,3409
20030228_easy_ham_2/01179.1aeec6e94d2829c1dd756d3609a8eccf#1178,0,3410
20030228_easy_ham_2/01180.1a4d78b42a5f3e169cd99b57445f6c7f#1179,0,3411
20030228_easy_ham_2/01181.111f3287c9a71c41b521cf0f2fcbc01e#1180,0,3412
20030228_easy_ham_2/01182.11a37b3edb07a72f37bc144530034ddc#1181,0,3413
20030228_easy_ham_2/01183.a6c69ac786145115a2ad4f06c986bc3d#1182,0,3414
20030228_easy_ham_2/01184.17a1b04c885fe5cb56c60e3b9bebf7e6#1183,0,3415
20030228_easy_ham_2/01185.f32afd8b16453630bd5dc8eed551befe#1184,0,3416
20030228_easy_ham_2/01186.0bbe8bddf593e88ef6b421b8e22caeab#1185,0,3417
20030228_easy_ham_2/01187.53063c4a5d1cd337d5c6160f2a5fad8a#1186,0,3418
20030228_easy_ham_2/01188.562fdb9dade3c2ef5e58ff18c04367bc#1187,0,3419
20030228_easy_ham_2/01189.98e80634df71ca4a98c7bd4d10ac2198#1188,0,3420
20030228_easy_ham_2/01190.dd6ead8cfbe0f8c5455841ed0e944488#1189,0,3421
20030228_easy_ham_2/01191.2ad596e12ede306c303772b578244da5#1190,0,3422
20030228_easy_ham_2/01192.5ff6d465f9c249d967776fc556e48f58#1191,0,3423
20030228_easy_ham_2/01193.d92e89c408094154ffdc676c5a403aa9#1192,0,3424
20030228_easy_ham_2/01194.99791f72d72a943330c3de0ac3990f9b#1193,0,3425
20030228_easy_ham_2/01195.e7834b72cb6abc842f6d61f8cb08e346#1194,0,3426
20030228_easy_ham_2/01196.bb7416e12487e0b579c7f4d190644970#1195,0,3427
20030228_easy_ham_2/01197.dc4ef655f103b591edd2b5f0956c414f#1196,0,3428
20030228_easy_ham_2/01198.36d6b4ab547f4246dea55380b9504064#1197,0,3429
20030228_easy_ham_2/01199.9a0fef8c4a0df5974f17ad9dfd188d2a#1198,0,3430
20030228_easy_ham_2/01200.7cad0240e6c9e66d013ca8a7c2268871#1199,0,3431
20030228_easy_ham_2/01201.67ca3a438632acc08183a2e977619e15#1200,0,3432
20030228_easy_ham_2/01202.0896a21e4a21e36df79b6adcdd443117#1201,0,3433
20030228_easy_ham_2/01203.3b68e16d3b1254cee663497d35a13870#1202,0,3434
20030228_easy_ham_2/01204.4169626bfe949118525cf4eabd5b1e81#1203,0,3435
20030228_easy_ham_2/01205.784243c83be80461eb92f7d849b01c99#1204,0,3436
20030228_easy_ham_2/01206.3ab24f493207df1de962814c8fe53a12#1205,0,3437
20030228_easy_ham_2/01207.73ce863acebc4b93c553e460f3eac81d#1206,0,3438
20030228_easy_ham_2/01208.2573497808d92e8d54c2adfd6c8c38f3#1207,0,3439
20030228_easy_ham_2/01209.f898ade9211cc74e979ac25484aa1066#1208,0,3440
20030228_easy_ham_2/01210.aa0d35504060ae5934a74b6ebcc65775#1209,0,3441
20030228_easy_ham_2/01211.d70576ff4cc0eb62fdb143ab7123cef7#1210,0,3442
20030228_easy_ham_2/01212.9ec77822dfa139740beadd47065a06da#1211,0,3443
20030228_easy_ham_2/01213.39bee89f032edacb6f8eda5e83bfb154#1212,0,3444
20030228_easy_ham_2/01214.f23e48bd0d0341d460456da3f8f67dc0#1213,0,3445
20030228_easy_ham_2/01215.aefa2bc36c007867211c5d6ec6ec801f#1214,0,3446
20030228_easy_ham_2/01216.4dd33d22b4b0004c6b95b771c2881bcc#1215,0,3447
20030228_easy_ham_2/01217.f3cdc54372082fffd2dd3ac5686a2645#1216,0,3448
20030228_easy_ham_2/01218.f246a52bdba8c97ff7356a853caacbbd#1217,0,3449
20030228_easy_ham_2/01219.50adc817a4030488b469957b74e551c2#1218,0,3450
20030228_easy_ham_2/01220.e55da7f9e0ac000392bf41910c87642d#1219,0,3451
20030228_easy_ham_2/01221.d30e48a0c5ab88993f5d3b9e934c724e#1220,0,3452
20030228_easy_ham_2/01222.1fec3adca72a796b71bf14d0e4c64ebe#1221,0,3453
20030228_easy_ham_2/01223.3e4bf4c4b5151a46b40e5caacd368ad2#1222,0,3454
20030228_easy_ham_2/01224.9a1ab58ee0dfbe03561e80fb9c84071e#1223,0,3452
20030228_easy_ham_2/01225.71c8590849d96555fde5e7808616b484#1224,0,3455
20030228_easy_ham_2/01226.79de0c0f26c26ba6e6021366da834e3e#1225,0,3456
20030228_easy_ham_2/01227.2a74d803e3b1d121faad841830195140#1226,0,3457
20030228_easy_ham_2/01228.5d8cae656dad21c870aa24edf74f4d40#1227,0,3458
20030228_easy_ham_2/01229.8ddcde29a0f578173e251f8509c5b0ea#1228,0,3459
20030228_easy_ham_2/01230.9b29026ab85c0a0bfdba617de748c186#1229,0,3460
20030228_easy_ham_2/01231.cf3d43bbf8c43e960cceaf0a68987fe3#1230,0,3461
20030228_easy_ham_2/01232.8077cd29af0f1eb3a7c1b125375d9a9e#1231,0,3462
20030228_easy_ham_2/01233.fccdd783a75357fe29b39816a3a3f6f4#1232,0,3463
20030228_easy_ham_2/01234.538d99529a2f797af84e2aadebce58b7#1233,0,3464
20030228_easy_ham_2/01235.3a679e506c7f862dda03736804009e92#1234,0,3465
20030228_easy_ham_2/01236.04db6f1d75fa021d6380b3bdb5e68635#1235,0,3466
20030228_easy_ham_2/01237.8118bdf78e98c631ffa4c979e203eb24#1236,0,3467
20030228_easy_ham_2/01238.4afe1f2e401797fca7e61add494054b8#1237,0,3468
20030228_easy_ham_2/01239.e0e538caae93690ba1b0e5c4b9b3f81e#1238,0,3469
20030228_easy_ham_2/01240.00f6d270d359db77778ed33dd03bc193#1239,0,3470
20030228_easy_ham_2/01241.f1e875c634edf56d4c0a6d557283b64d#1240,0,3471
20030228_easy_ham_2/01242.f2fcc303c220f75b4abc85d45a9b40cf#1241,0,3472
20030228_easy_ham_2/01243.eeea5a548c863170deea55c4aac2f046#1242,0,3473
20030228_easy_ham_2/01244.c690f6ce67e25f90d627bb526bf22d2d#1243,0,3474
20030228_easy_ham_2/01245.44d8e6ea8ff7044b2181b262c78924c7#1244,0,3475
20030228_easy_ham_2/01246.f1ce2b351f0bf13ea5426d363575671e#1245,0,3476
20030228_easy_ham_2/01247.7f42ed95bbbc1c8d357422fe4a069642#1246,0,3477
20030228_easy_ham_2/01248.5c4c3971e0d9f6ed510e246a14d414a2#1247,0,3478
20030228_easy_ham_2/01249.8949e6dbf80be84147b2e2d088f726a2#1248,0,3479
20030228_easy_ham_2/01250.251cd2980fe50e11a32144c7b2addaee#1249,0,3480
20030228_easy_ham_2/01251.699a25b1e5631ec1cffdfe4078535959#1250,0,3481
20030228_easy_ham_2/01252.fb08e6249d158136cdbcb0ebc563793a#1251,0,3482
20030228_easy_ham_2/01253.f67e6599c65a5f89ab3b4f576f974c7d#1252,0,3483
20030228_easy_ham_2/01254.0fd37a50af6403a2632ce79ed2d5b2f8#1253,0,3484
20030228_easy_ham_2/01255.d61d01eff7256b5b4e9ec26e75c7c1a2#1254,0,3485
20030228_easy_ham_2/01256.9494ea8b24d04fed1503e96c2f3a7a4d#1255,0,3486
20030228_easy_ham_2/01257.e6fdbfb293cca6e8d422b2ea4e8936ad#1256,0,3487
20030228_easy_ham_2/01258.d1dbf074124593e44a94546a2067741d#1257,0,3488
20030228_easy_ham_2/01259.22a83d5195945ad55d623f65353e8c3f#1258,0,3489
20030228_easy_ham_2/01260.c273caa5ba806db5a6dfd87261b397a1#1259,0,3490
20030228_easy_ham_2/01261.8335ae817bc240842df41dd7c3de2420#1260,0,3491
20030228_easy_ham_2/01262.7b18594e0276a4cb593a6408afa9c636#1261,0,3492
20030228_easy_ham_2/01263.3bb6affa5c6c572955280dd0d5ae8ae7#1262,0,3493
20030228_easy_ham_2/01264.df4dfa46001904d832d56d2eabd4894d#1263,0,3494
20030228_easy_ham_2/01265.5ddc445febced0203c85d33b04a007d8#1264,0,3495
20030228_easy_ham_2/01266.94f7e1cce0ec1935ca75d232e4dc684c#1265,0,3496
20030228_easy_ham_2/01267.0c40327f0086718a2bf75ff74d7aa5fb#1266,0,3497
20030228_easy_ham_2/01268.280863c5d13405da77887dc3bbdb3071#1267,0,3498
20030228_easy_ham_2/01269.4b518a53f76da3fd4d469c5e2e557340#1268,0,3499
20030228_easy_ham_2/01270.db2a0585f2ba18c884352665b558eeee#1269,0,3500
20030228_easy_ham_2/01271.fcb7759918a0e1a1f15aa3318cae1ed1#1270,0,3501
20030228_easy_ham_2/01272.291f542e3dcbcb81d8cda2961ce8977f#1271,0,3502
20030228_easy_ham_2/01273.01c1a03bb435b7cfba44cdd57f3a4221#1272,0,3503
20030228_easy_ham_2/01274.0d083a2d3b30061efdc2cc73ee9e76e3#1273,0,3504
20030228_easy_ham_2/01275.768e4ed6bc161b039c2181d943af1412#1274,0,3505
20030228_easy_ham_2/01276.2492bcd768a07a92ee22c4762db629a2#1275,0,3506
20030228_easy_ham_2/01277.d7a43a4dd78dc466c8808f370ae2b2bb#1276,0,3507
20030228_easy_ham_2/01278.9db3c9972ed9e4e526010fff5d8e690f#1277,0,3508
20030228_easy_ham_2/01279.36814a9e06b97502d59ec36a27a2adcc#1278,0,3508
20030228_easy_ham_2/01280.0a571b09b3344b0531a16339499b5a06#1279,0,3508
20030228_easy_ham_2/01281.c6dc8af12840f7e67f50ed2346e204de#1280,0,3509
20030228_easy_ham_2/01282.952f95a3f941d49789fe39085ae3734b#1281,0,3510
20030228_easy_ham_2/01283.6e24c23f56e6a4bfd0f06e9884dfbe0c#1282,0,3511
20030228_easy_ham_2/01284.d66303890ebecd4423489414ca3d3b6e#1283,0,3512
20030228_easy_ham_2/01285.d0d97662f93c959244325cc414f96039#1284,0,3513
20030228_easy_ham_2/01286.f22588c4af17ed65ca88d59ac26f120e#1285,0,3514
20030228_easy_ham_2/01287.b8f539c2cb3af2d8d62a9270eab0cbcc#1286,0,3515
20030228_easy_ham_2/01288.7e7f5571f0b3c773a0ead323b8a2d1b5#1287,0,3516
20030228_easy_ham_2/01289.10818e3dc6bacd14b05bd6521f8aaa27#1288,0,3517
20030228_easy_ham_2/01290.c34d994ff61cfc0f12de8158434a9b3e#1289,0,3518
20030228_easy_ham_2/01291.54c5040c1d26a7c505404e1038a5287c#1290,0,3519
20030228_easy_ham_2/01292.483e487ce52ebe78815349060f8aff71#1291,0,3520
20030228_easy_ham_2/01293.1bfec3fa6ca7c5fbc5bd7ffdfe2c2780#1292,0,3521
20030228_easy_ham_2/01294.7f208bf4ae152863fd40f25e2e121d49#1293,0,3522
20030228_easy_ham_2/01295.1b31839d0a6ab3c696ab369b5b40c70f#1294,0,3523
20030228_easy_ham_2/01296.16fcf1ce6a407c71b1ea5ef04ded98f9#1295,0,3524
20030228_easy_ham_2/01297.146414518ef3b2597af35179575faa9a#1296,0,3525
20030228_easy_ham_2/01298.c00e52eb757de239c8863a7a01ea0544#1297,0,3526
20030228_easy_ham_2/01299.21bf6f0946fe21adc3e99db3e541ee57#1298,0,3527
20030228_easy_ham_2/01300.bcd95d40246e03dcfcb088ab69a9c953#1299,0,3528
20030228_easy_ham_2/01301.70c542928cad28bf273cc9d71d5f5d13#1300,0,3529
20030228_easy_ham_2/01302.cbf42d4aed61e63dbe1a19ce484b7fde#1301,0,3530
20030228_easy_ham_2/01303.80dd19a2b1d8496c48396b630179b00f#1302,0,3531
20030228_easy_ham_2/01304.af5f3a2d3a0a19785aeaeeb3d7e36040#1303,0,3532
20030228_easy_ham_2/01305.0dd9ad5503a8fd6b3678fe480ca4df68#1304,0,3533
20030228_easy_ham_2/01306.642dc8dce3771af294de84e167221354#1305,0,3534
20030228_easy_ham_2/01307.abdc5c227ec610efe718e993567eebc2#1306,0,3535
20030228_easy_ham_2/01308.27ef6351cd2bcfef79df9ec5b563afae#1307,0,3536
20030228_easy_ham_2/01309.2be013917de1be361da51fd194dd68cb#1308,0,3537
20030228_easy_ham_2/01310.7bfe2d833bc6cf1e5e1acd32de2a25bb#1309,0,3538
20030228_easy_ham_2/01311.b6a06b3e24130a32172b4c5225a1d5a6#1310,0,3539
20030228_easy_ham_2/01312.715fe5f6f31d47697d5a8f625fd2e49f#1311,0,3540
20030228_easy_ham_2/01313.92d3b0f5d2597eb916ec1862e1c96c44#1312,0,3541
20030228_easy_ham_2/01314.4419666b80ae7608cfdc4b575b0d7c28#1313,0,3542
20030228_easy_ham_2/01315.519742849e250ae76ac4148f5f7cbcd5#1314,0,3543
20030228_easy_ham_2/01316.ba750fd796b2557fbfbbd3699ff90d25#1315,0,3544
20030228_easy_ham_2/01317.7fc86413a091430c3104b041a6525131#1316,0,3545
20030228_easy_ham_2/01318.193fb7308fee59bb4aa70cc72191b0b1#1317,0,3546
20030228_easy_ham_2/01319.a0886c0d7051df2d7dca8574f4211e87#1318,0,3547
20030228_easy_ham_2/01320.099f7c8107914cf82efe156e8c7f09fc#1319,0,3548
20030228_easy_ham_2/01321.b60952a220ebf684df40ccd25d7e1daf#1320,0,3549
20030228_easy_ham_2/01322.dc0ceb10b41192a02bdf543ca558ce95#1321,0,3550
20030228_easy_ham_2/01323.8f994027cca214b6e0e7df2d443ff4cd#1322,0,3551
20030228_easy_ham_2/01324.23a1f5017a5531fca08d9ebe2f5b0537#1323,0,3552
20030228_easy_ham_2/01325.d94c9e1cca235f9f1bcecf469954490f#1324,0,3553
20030228_easy_ham_2/01326.b3210847a0d8621e380ac3e10606c497#1325,0,3554
20030228_easy_ham_2/01327.ee3e5a3fe56844b27f05c2374dc53c21#1326,0,3555
20030228_easy_ham_2/01328.c8320d7add1a5a4021bc54c49bfdcb76#1327,0,3556
20030228_easy_ham_2/01329.b72433cdbd498ad546bae7dfd3c58c3c#1328,0,3557
20030228_easy_ham_2/01330.5148942334cb1166901d6f05a56864d9#1329,0,3558
20030228_easy_ham_2/01331.b40a16937c61ddfa8d0057b15eada675#1330,0,3559
20030228_easy_ham_2/01332.67aa87ef51e1160548ee44dcbef73c42#1331,0,3560
20030228_easy_ham_2/01333.2fe6c479eb5eb14b6284188771522355#1332,0,3561
20030228_easy_ham_2/01334.92ce4582a1572c01c53020632a26dfd6#1333,0,3562
20030228_easy_ham_2/01335.0781fc521909d45fcb210059a82cc505#1334,0,3563
20030228_easy_ham_2/01336.03d61f76f58b98d6c4c0f4f303994db4#1335,0,3564
20030228_easy_ham_2/01337.f4ddbcdd625e6ceca4a3dbc59f08079a#1336,0,3564
20030228_easy_ham_2/01338.cf2b7a6c2f872b9442d68609842d7d92#1337,0,3565
20030228_easy_ham_2/01339.66e2b87365ddf25f6f84a0dfcd89bb3e#1338,0,3566
20030228_easy_ham_2/01340.c46ea4ebbefcffc6d221b218e17688ba#1339,0,3567
20030228_easy_ham_2/01341.0fa2744cb57e01038e5832556c40703d#1340,0,3568
20030228_easy_ham_2/01342.6c332f8cda7608c57d54c50114eb526c#1341,0,3569
20030228_easy_ham_2/01343.3fd8930d319df4bda5b59b537e5c6d43#1342,0,3570
20030228_easy_ham_2/01344.afd86faffd3091513b285cd77c50d14f#1343,0,3571
20030228_easy_ham_2/01345.c40d5798193a4a060ec9f3d2321e37e4#1344,0,3572
20030228_easy_ham_2/01346.aa3fbf33029311844175e5d6a87aece9#1345,0,3573
20030228_easy_ham_2/01347.384098ec9f6f68cb98b23c7d27bed499#1346,0,3574
20030228_easy_ham_2/01348.097c29b68042a1d73710d49021577739#1347,0,3575
20030228_easy_ham_2/01349.22ea9f2c5d135c39d01f56c830b15e41#1348,0,3576
20030228_easy_ham_2/01350.089851ea485ec58d231d53908231de85#1349,0,3577
20030228_easy_ham_2/01351.9fae8f2dd157790b40cbab58163e2280#1350,0,3578
20030228_easy_ham_2/01352.2df540c1e8fece832e0a869d30d04ec4#1351,0,3579
20030228_easy_ham_2/01353.de61bda933dc0bae0ddc630398d7b62f#1352,0,3580
20030228_easy_ham_2/01354.8e144e757b8d89ecc67627def316cc5f#1353,0,3581
20030228_easy_ham_2/01355.656b29d0ab8c8d02c0920b4799f4d207#1354,0,3582
20030228_easy_ham_2/01356.8d72d21568fbfdd4aec060fa8826832a#1355,0,3560
20030228_easy_ham_2/01357.102c99f3c387520d97c19c884c886355#1356,0,3583
20030228_easy_ham_2/01358.114d4d6ec3f1b50509de356f8b1267cc#1357,0,3584
20030228_easy_ham_2/01359.8252955a19112d1adb6abeef20ffb9ea#1358,0,3585
20030228_easy_ham_2/01360.12e20ec23520b1c5515424bf77ed94c8#1359,0,3586
20030228_easy_ham_2/01361.6f023e661ef3d444c9f223c15bef529a#1360,0,3587
20030228_easy_ham_2/01362.a63dddffa1f9903a480cd9aaaf6d16f3#1361,0,3588
20030228_easy_ham_2/01363.a176d11ee1b8c36d18c14d7f48b89dbc#1362,0,3589
20030228_easy_ham_2/01364.388f4e91846bf82b0ea60e9ca1244b43#1363,0,3590
20030228_easy_ham_2/01365.3550b6544685d5d0975194ef7932ae90#1364,0,3591
20030228_easy_ham_2/01366.d056f5bcd809ef8e1469af09f4050458#1365,0,3592
20030228_easy_ham_2/01367.539241fdb8190ea84532d6916046a903#1366,0,3593
20030228_easy_ham_2/01368.318bbc1f15c426911739e3386c17a229#1367,0,3594
20030228_easy_ham_2/01369.88276f6e84725a779b2938a1c14c8082#1368,0,3595
20030228_easy_ham_2/01370.09e84ff72528ec10760ad8cdba827320#1369,0,3596
20030228_easy_ham_2/01371.15be3e2dbe698ba6468c57e18e93c391#1370,0,3597
20030228_easy_ham_2/01372.ad286bcb58ca265f74e63e8bbbcdcd40#1371,0,3598
20030228_easy_ham_2/01373.55c2a7811975ab50ef0a350992d3ad74#1372,0,3599
20030228_easy_ham_2/01374.37db86d2e6be10df5e7daf89f16bcd8c#1373,0,3600
20030228_easy_ham_2/01375.6f00c234834166a104c28ac16b5a2d1b#1374,0,3601
