password_len,guesses,log10_guesses,gn_score,top_pattern,comp_score,comp_strong,entropy_bits,entropy_strong,in_training_corpus
7,2933.0,3.467312062980552,1,dictionary:breach,1,False,32.90307802698764,False,True
6,5419.0,3.7339191510123912,1,dictionary:breach,1,False,28.202638308846552,False,True
7,14800.0,4.1702617153949575,1,dictionary:breach,2,False,36.18947501009619,False,True
6,2496.0,3.3972445810103866,1,sequence,2,False,31.019550008653873,False,True
6,3806.0,3.5804687839510017,1,dictionary:breach,1,False,19.931568569324174,False,True
8,3312.0,3.520090328112843,1,dictionary:breach,2,False,37.603517745128734,False,True
5,4404.0,3.6438473102997144,1,dictionary:breach,1,False,23.502198590705458,False,True
10,193.0,2.285557309007774,0,dictionary:english,2,False,47.004397181410916,False,True
6,2764.0,3.441538038702161,1,dictionary:eff,1,False,28.202638308846552,False,True
6,14346.0,4.156730826499419,1,dictionary:breach,2,False,31.019550008653873,False,True
6,5428.0,3.7346398389877,1,dictionary:breach,1,False,28.202638308846552,False,True
6,7417.0,3.8702282790117946,1,dictionary:breach,2,False,31.019550008653873,False,True
7,4832.0,3.6841269256130755,1,dictionary:breach,1,False,32.90307802698764,False,True
8,7152.0,3.8544275057878616,1,dictionary:breach,3,False,41.3594000115385,False,True
9,19178.0,4.282803314291729,1,dictionary:breach,3,False,46.529325012980806,False,True
5,3550.0,3.550228353055094,1,dictionary:breach,1,False,23.502198590705458,False,True
8,1352.0,3.130976691605617,1,bruteforce,3,False,41.3594000115385,False,True
7,3407.0,3.5323721335678777,1,dictionary:breach,1,False,32.90307802698764,False,True
6,3194.0,3.5043349118024643,1,dictionary:breach,1,False,28.202638308846552,False,True
8,3025.0,3.480725378988488,1,dictionary:breach,2,False,37.603517745128734,False,True
7,66.0,1.8195439355418688,0,dictionary:breach,2,False,37.98385328291469,False,True
8,24871.0,4.395693247503585,1,dictionary:breach,3,False,41.3594000115385,False,True
7,10302.0,4.01292154554456,1,dictionary:breach,2,False,36.18947501009619,False,True
6,2771.0,3.442636525782232,1,dictionary:breach,1,False,28.202638308846552,False,True
7,1487.0,3.1723109685219546,1,dictionary:breach,1,False,32.90307802698764,False,True
8,10490.0,4.020775488193558,1,dictionary:breach,3,False,41.3594000115385,False,True
7,2934.0,3.4674601095072637,1,dictionary:breach,1,False,32.90307802698764,False,True
8,3613.0,3.557867961568022,1,dictionary:breach,3,False,41.3594000115385,False,True
6,3719.0,3.570426178358973,1,dictionary:breach,1,False,28.202638308846552,False,True
7,3234.0,3.5097400155703826,1,dictionary:breach,1,False,32.90307802698764,False,True
9,5998.0,3.7780064614235087,1,dictionary:breach,3,False,46.529325012980806,False,True
12,2132.0,3.328787200354535,1,dictionary:breach,3,False,56.405276617693104,False,True
10,8644496.0,6.936739677679397,2,dictionary:breach,4,False,59.54196310386875,False,False
6,3108.0,3.492481010128877,1,dictionary:breach,1,False,28.202638308846552,False,True
6,11329.0,4.054191576796431,1,dictionary:breach,2,False,31.019550008653873,False,True
7,1459.0,3.164055291893452,1,dictionary:breach,1,False,32.90307802698764,False,True
6,2000.0,3.3010299956639813,1,sequence,1,False,19.931568569324174,False,True
8,1052.0,3.0220157398177205,1,dictionary:eff,2,False,37.603517745128734,False,True
6,2841.0,3.453471233722936,1,dictionary:breach,1,False,28.202638308846552,False,True
7,2221.0,3.3465485585484744,1,dictionary:breach,1,False,32.90307802698764,False,True
6,14454.0,4.159988050381987,1,dictionary:breach,2,False,31.019550008653873,False,True
6,312.0,2.494154594018443,0,dictionary:breach,2,False,31.019550008653873,False,True
8,4061.0,3.608632989490037,1,dictionary:breach,2,False,37.603517745128734,False,True
6,3730.0,3.571708831808688,1,dictionary:breach,1,False,28.202638308846552,False,True
4,104.0,2.0170333392987803,0,repeat,1,False,18.801758872564367,False,True
6,4445.0,3.647871765306233,1,dictionary:breach,1,False,28.202638308846552,False,True
6,3757.0,3.5748411950633847,1,dictionary:breach,1,False,28.202638308846552,False,True
7,1921.0,3.2835273648616936,1,dictionary:breach,1,False,32.90307802698764,False,True
4,150.0,2.1760912590556813,0,date,1,False,13.287712379549449,False,True
8,15561.0,4.192037502713248,1,dictionary:breach,3,False,41.3594000115385,False,True
6,17187.0,4.235200076969275,1,dictionary:breach,2,False,31.019550008653873,False,True
8,3554.0,3.550717423469283,1,dictionary:breach,2,False,37.603517745128734,False,True
8,12955.0,4.112437417321844,1,dictionary:breach,3,False,41.3594000115385,False,True
7,2529.0,3.402948829344405,1,dictionary:breach,1,False,32.90307802698764,False,True
10,4945.0,3.6941662959331985,1,dictionary:breach,2,False,33.219280948873624,False,True
6,2153.0,3.3330440298234874,1,dictionary:breach,1,False,28.202638308846552,False,True
6,2760.0,3.440909082065218,1,dictionary:breach,1,False,28.202638308846552,False,True
6,4359.0,3.639386869017684,1,dictionary:breach,1,False,19.931568569324174,False,True
6,34979.0,4.543807389456844,1,dictionary:breach,2,False,31.019550008653873,False,True
6,2940.0,3.4683473304121577,1,dictionary:breach,1,False,28.202638308846552,False,True
10,18012.0,4.255561938290896,1,dictionary:breach,3,False,51.69925001442312,False,True
7,14470.0,4.1604685311190375,1,dictionary:breach,2,False,36.18947501009619,False,True
8,4366.0,3.640083731373121,1,dictionary:breach,2,False,37.603517745128734,False,True
8,9616.0,3.9829944546586646,1,dictionary:breach,3,False,41.3594000115385,False,True
8,55658.0,4.745527596454197,1,dictionary:breach,3,False,41.3594000115385,False,True
7,29.0,1.462397997898956,0,dictionary:eff,1,False,32.90307802698764,False,True
7,3959.0,3.597585501752205,1,dictionary:breach,1,False,32.90307802698764,False,True
10,9788.0,3.990693960679752,1,dictionary:breach,2,False,47.004397181410916,False,True
6,9980.0,3.9991305412873714,1,dictionary:breach,2,False,31.019550008653873,False,True
4,42.0,1.6232492903979006,0,dictionary:english,1,False,18.801758872564367,False,True
6,3364.0,3.5268559871258747,1,dictionary:breach,1,False,28.202638308846552,False,True
6,11964.0,4.077876404359281,1,dictionary:breach,2,False,31.019550008653873,False,True
7,8697.0,3.93936947007466,1,dictionary:breach,2,False,36.18947501009619,False,True
9,16533.0,4.218351665745134,1,dictionary:breach,3,False,46.529325012980806,False,True
6,4149.0,3.617943434828973,1,dictionary:breach,1,False,19.931568569324174,False,True
4,56.0,1.7481880270062005,0,dictionary:english,1,False,18.801758872564367,False,True
15,512678.0,5.709844681427917,1,dictionary:breach,5,True,91.62786685167254,True,True
9,3066.0,3.4865721505183567,1,dictionary:breach,2,False,42.303957463269825,False,True
7,17671.0,4.247261126880467,1,dictionary:breach,2,False,36.18947501009619,False,True
7,12594.0,4.100163688966044,1,dictionary:breach,2,False,36.18947501009619,False,True
8,10909.0,4.037784941753638,1,dictionary:breach,3,False,41.3594000115385,False,True
6,7068.0,3.8492965408347266,1,dictionary:breach,1,False,19.931568569324174,False,True
6,5467.0,3.7377490738915573,1,dictionary:breach,1,False,28.202638308846552,False,True
9,14888.0,4.1728363601227105,1,dictionary:breach,3,False,46.529325012980806,False,True
6,11357.0,4.0552636257841845,1,dictionary:breach,2,False,31.019550008653873,False,True
8,2121.0,3.326540668516562,1,dictionary:breach,2,False,37.603517745128734,False,True
4,150.0,2.1760912590556813,0,date,1,False,13.287712379549449,False,True
6,4032.0,3.6055205234374688,1,dictionary:breach,1,False,28.202638308846552,False,True
6,1000.0,3.0,1,repeat,1,False,19.931568569324174,False,True
6,777.0,2.8904210188009145,0,dictionary:english,1,False,28.202638308846552,False,True
8,2949.0,3.469674772551798,1,dictionary:breach,2,False,26.575424759098897,False,True
6,2923.0,3.465828815357437,1,dictionary:breach,1,False,28.202638308846552,False,True
7,19684.0,4.294113356362043,1,dictionary:breach,2,False,36.18947501009619,False,True
6,3689.0,3.5669086552268037,1,dictionary:breach,1,False,28.202638308846552,False,True
5,5040.0,3.7024305364455254,1,dictionary:breach,1,False,23.502198590705458,False,True
7,3467.0,3.5399538416563967,1,dictionary:breach,1,False,32.90307802698764,False,True
6,1000.0,3.0,1,repeat,1,False,19.931568569324174,False,True
8,2857.0,3.455910240382743,1,dictionary:breach,2,False,37.603517745128734,False,True
7,2638.0,3.4212747912103465,1,dictionary:breach,1,False,32.90307802698764,False,True
7,3314.0,3.520352504083318,1,dictionary:breach,1,False,32.90307802698764,False,True
10,337783.0,5.528637788538791,1,dictionary:breach,4,False,59.54196310386875,False,True
6,19377.0,4.287286539262812,1,dictionary:breach,2,False,31.019550008653873,False,True
6,3609.0,3.557386882059507,1,dictionary:breach,1,False,28.202638308846552,False,True
8,4373.0,3.640779477344857,1,dictionary:breach,2,False,37.603517745128734,False,True
10,8719.0,3.940466677663529,1,dictionary:breach,3,False,51.69925001442312,False,True
6,13298.0,4.123786328615372,1,dictionary:breach,2,False,31.019550008653873,False,True
10,1313.0,3.118264726089479,1,dictionary:breach,2,False,47.004397181410916,False,True
6,857.0,2.9329808219231985,0,dictionary:english,1,False,28.202638308846552,False,True
7,5942.0,3.7739326474676456,1,dictionary:breach,2,False,36.18947501009619,False,True
8,3432.0,3.535547279176668,1,dictionary:breach,2,False,37.603517745128734,False,True
8,2301.0,3.3619166186686433,1,dictionary:breach,3,False,41.3594000115385,False,True
7,9913.0,3.9962051061783246,1,dictionary:breach,2,False,36.18947501009619,False,True
6,12824.0,4.108023509346088,1,dictionary:breach,1,False,28.202638308846552,False,True
6,4125.0,3.615423952885944,1,dictionary:breach,1,False,28.202638308846552,False,True
9,3808.0,3.580696939712437,1,dictionary:breach,3,False,46.529325012980806,False,True
10,15121.0,4.179580513395409,1,dictionary:breach,3,False,51.69925001442312,False,True
6,2719.0,3.4344092075875,1,dictionary:breach,1,False,28.202638308846552,False,True
8,11183.0,4.048558324898482,1,dictionary:breach,3,False,41.3594000115385,False,True
6,3616.0,3.5582284218033258,1,dictionary:breach,1,False,28.202638308846552,False,True
6,1150.0,3.060697840353612,1,dictionary:breach,1,False,28.202638308846552,False,True
8,5254.0,3.7204900684500517,1,dictionary:breach,2,False,37.603517745128734,False,True
6,5466.0,3.737669627356642,1,dictionary:breach,1,False,28.202638308846552,False,True
7,4175.0,3.6206564798196212,1,dictionary:breach,1,False,32.90307802698764,False,True
6,31471.0,4.497910542963488,1,dictionary:breach,2,False,31.019550008653873,False,True
6,17480.0,4.242541428298384,1,dictionary:breach,2,False,31.019550008653873,False,True
6,300.0,2.4771212547196626,0,repeat,1,False,19.931568569324174,False,True
6,2516.0,3.400710636773231,1,dictionary:breach,1,False,28.202638308846552,False,True
10,1560.0,3.1931245983544616,1,dictionary:breach,3,False,51.69925001442312,False,True
8,7001.0,3.845160077651946,1,dictionary:breach,3,False,41.3594000115385,False,True
7,14556.0,4.163042046914198,1,dictionary:breach,2,False,36.18947501009619,False,True
7,2546.0,3.4058583993176366,1,dictionary:breach,1,False,32.90307802698764,False,True
6,6935.0,3.8410464654093035,1,dictionary:breach,1,False,28.202638308846552,False,True
7,11400.0,4.056904851336473,1,dictionary:breach,2,False,36.18947501009619,False,True
7,2336.0,3.368472838440362,1,dictionary:english,1,False,32.90307802698764,False,True
8,1231.0,3.0902580529313166,1,dictionary:breach,4,False,47.633570483095,False,True
5,5995.0,3.777789187434868,1,dictionary:breach,1,False,23.502198590705458,False,True
8,5760.0,3.760422483423212,1,dictionary:english,3,False,41.3594000115385,False,True
7,24600.0,4.390935107103379,1,dictionary:breach,2,False,36.18947501009619,False,True
7,9960.0,3.998259338423699,1,dictionary:breach,2,False,36.18947501009619,False,True
4,1352.0,3.130976691605617,1,repeat,1,False,18.801758872564367,False,True
6,4131.0,3.6160551949765862,1,dictionary:breach,1,False,28.202638308846552,False,True
9,2905.0,3.4631461367263494,1,dictionary:breach,2,False,42.303957463269825,False,True
6,13139.0,4.1185623126356035,1,dictionary:breach,1,False,28.202638308846552,False,True
6,1002.0,3.0008677215312267,1,dictionary:english,1,False,28.202638308846552,False,True
8,7381.0,3.8681152053272174,1,dictionary:breach,3,False,41.3594000115385,False,True
9,1340.0,3.127104798364808,1,dictionary:breach,3,False,46.529325012980806,False,True
11,200.0,2.3010299956639813,0,dictionary:breach,2,False,36.541209043760986,False,True
6,9892.0,3.9952841076892596,1,dictionary:breach,1,False,28.202638308846552,False,True
8,1138.0,3.0561422620590526,1,dictionary:breach,4,False,47.633570483095,False,True
8,2732.0,3.436480695009495,1,dictionary:breach,2,False,37.603517745128734,False,True
7,580.0,2.7634279935629373,0,dictionary:breach,2,False,36.18947501009619,False,True
6,3951.0,3.5967070296814465,1,dictionary:breach,1,False,28.202638308846552,False,True
7,22155.0,4.3454717543676304,1,dictionary:breach,2,False,36.18947501009619,False,True
9,688.0,2.8375884382355117,0,dictionary:english,2,False,42.303957463269825,False,True
6,1335.0,3.125481265700594,1,dictionary:eff,1,False,28.202638308846552,False,True
5,3113.0,3.493179120682515,1,dictionary:breach,1,False,23.502198590705458,False,True
5,5635.0,3.7508939203821257,1,dictionary:breach,1,False,23.502198590705458,False,True
6,3395.0,3.530839778616521,1,dictionary:breach,2,False,31.019550008653873,False,True
7,2540.0,3.4048337166199385,1,dictionary:breach,2,False,36.18947501009619,False,True
8,6187456.0,6.791512123614329,2,repeat,2,False,37.603517745128734,False,False
9,14172.0,4.1514311436611395,1,dictionary:breach,3,False,46.529325012980806,False,True
5,2794.0,3.4462264017781634,1,dictionary:breach,1,False,23.502198590705458,False,True
12,1209.0,3.082426300860772,1,dictionary:breach,4,False,62.039100017307746,True,True
8,2945.0,3.4690852991231207,1,dictionary:eff,2,False,37.603517745128734,False,True
5,2637.0,3.4211101297934348,1,dictionary:breach,1,False,23.502198590705458,False,True
6,2606.0,3.415974411376566,1,dictionary:breach,1,False,28.202638308846552,False,True
12,1000.0,3.0,1,dictionary:breach,4,False,62.039100017307746,True,True
9,4736.0,3.6754116937148633,1,dictionary:breach,3,False,46.529325012980806,False,True
6,11164.0,4.0478198278165936,1,dictionary:breach,2,False,31.019550008653873,False,True
6,2729.0,3.436003535669897,1,dictionary:breach,1,False,28.202638308846552,False,True
10,12561084.0,7.099027119887185,2,dictionary:breach,4,False,59.54196310386875,False,False
7,2894.0,3.4614985267830187,1,dictionary:breach,1,False,32.90307802698764,False,True
8,3469.0,3.5402042998420598,1,dictionary:breach,2,False,37.603517745128734,False,True
7,2851.0,3.45499721730946,1,dictionary:breach,1,False,32.90307802698764,False,True
7,30448.0,4.483558770942945,1,dictionary:breach,2,False,36.18947501009619,False,True
4,320.0,2.505149978319906,0,dictionary:breach,1,False,13.287712379549449,False,True
6,3264.0,3.513750150081824,1,dictionary:breach,1,False,28.202638308846552,False,True
10,8417.0,3.9251573271758984,1,dictionary:breach,2,False,47.004397181410916,False,True
7,3348.0,3.5247854493212225,1,dictionary:breach,1,False,32.90307802698764,False,True
8,3765.0,3.5757649805367193,1,dictionary:breach,2,False,37.603517745128734,False,True
4,1352.0,3.130976691605617,1,repeat,1,False,18.801758872564367,False,True
7,22869.0,4.359247174489695,1,dictionary:breach,2,False,36.18947501009619,False,True
9,2912.0,3.4641913706409997,1,dictionary:breach,3,False,46.529325012980806,False,True
9,18825.0,4.2747349848727385,1,dictionary:breach,3,False,46.529325012980806,False,True
6,300.0,2.4771212547196626,0,repeat,1,False,19.931568569324174,False,True
7,24345.0,4.386409778881913,1,dictionary:breach,2,False,36.18947501009619,False,True
6,18036.0,4.256140226634533,1,dictionary:breach,2,False,31.019550008653873,False,True
7,4004.0,3.602494068807281,1,dictionary:breach,1,False,32.90307802698764,False,True
6,9461.0,3.975937042483111,1,dictionary:breach,2,False,31.019550008653873,False,True
7,12122.0,4.083574279673991,1,dictionary:breach,2,False,36.18947501009619,False,True
7,3130.0,3.4955443375464483,1,dictionary:breach,1,False,32.90307802698764,False,True
6,11680.0,4.067442842776381,1,dictionary:english,2,False,31.019550008653873,False,True
6,3651.0,3.562411832949728,1,dictionary:breach,1,False,28.202638308846552,False,True
6,15333.0,4.1856271356749,1,dictionary:breach,2,False,31.019550008653873,False,True
5,1401.0,3.1464381352857744,1,dictionary:english,1,False,23.502198590705458,False,True
6,2975.0,3.4734869700645685,1,dictionary:eff,1,False,28.202638308846552,False,True
6,19409.0,4.288003160031862,1,dictionary:breach,2,False,31.019550008653873,False,True
7,3681.0,3.565965817446667,1,dictionary:english,1,False,32.90307802698764,False,True
9,1340.0,3.127104798364808,1,dictionary:breach,3,False,46.529325012980806,False,True
6,3084.0,3.4891143693789197,1,dictionary:breach,1,False,28.202638308846552,False,True
4,5036.0,3.702085721435825,1,dictionary:breach,1,False,18.801758872564367,False,True
6,24767.0,4.393873404149383,1,dictionary:breach,2,False,31.019550008653873,False,True
10,14970.0,4.175221800343053,1,dictionary:breach,3,False,51.69925001442312,False,True
7,24035.0,4.380844126464666,1,dictionary:breach,2,False,36.18947501009619,False,True
6,4351.0,3.638589083292717,1,dictionary:breach,1,False,28.202638308846552,False,True
10,4303.0,3.633771346082556,1,dictionary:breach,3,False,51.69925001442312,False,True
5,3566.0,3.5521813388393357,1,dictionary:breach,1,False,23.502198590705458,False,True
6,594.0,2.773786444981194,0,dictionary:eff,1,False,28.202638308846552,False,True
6,7210.0,3.857935264719429,1,dictionary:breach,1,False,28.202638308846552,False,True
8,1802.0,3.255754786643044,1,dictionary:breach,2,False,37.603517745128734,False,True
9,4323.0,3.635785235533652,1,dictionary:breach,2,False,42.303957463269825,False,True
7,15100.0,4.17897694729317,1,dictionary:breach,2,False,36.18947501009619,False,True
6,3711.0,3.5694909543487836,1,dictionary:breach,1,False,28.202638308846552,False,True
7,22180.0,4.345961541813142,1,dictionary:breach,2,False,36.18947501009619,False,True
6,4741.0,3.675869955318957,1,dictionary:breach,1,False,19.931568569324174,False,True
7,3549.0,3.550105999347593,1,dictionary:breach,1,False,32.90307802698764,False,True
8,3592.0,3.5553363279952666,1,repeat,2,False,26.575424759098897,False,True
8,6884.0,3.8378408616555233,1,dictionary:breach,3,False,41.3594000115385,False,True
6,3444.0,3.537063142781617,1,dictionary:breach,1,False,28.202638308846552,False,True
7,2277.0,3.357363030615143,1,dictionary:breach,1,False,32.90307802698764,False,True
8,1745.0,3.241795431295199,1,dictionary:breach,2,False,37.603517745128734,False,True
6,4718.0,3.6737579365495767,1,dictionary:breach,1,False,28.202638308846552,False,True
7,560.0,2.7481880270062007,0,dictionary:breach,2,False,36.18947501009619,False,True
7,21789.0,4.338237298881058,1,dictionary:breach,2,False,36.18947501009619,False,True
7,3713.0,3.569724949226159,1,dictionary:breach,1,False,32.90307802698764,False,True
7,2024.0,3.3062105081677617,1,dictionary:english,1,False,32.90307802698764,False,True
7,18059.0,4.2566936979981955,1,dictionary:breach,2,False,36.18947501009619,False,True
6,3495.0,3.5434471800817007,1,dictionary:breach,1,False,28.202638308846552,False,True
6,3086.0,3.4893959217271293,1,dictionary:breach,1,False,28.202638308846552,False,True
7,3352.0,3.5253040099582393,1,dictionary:breach,1,False,32.90307802698764,False,True
7,4099.0,3.612677918316502,1,dictionary:breach,1,False,32.90307802698764,False,True
6,2285.0,3.358886204405869,1,dictionary:breach,1,False,28.202638308846552,False,True
9,3000.0,3.4771212547196626,1,repeat,2,False,29.89735285398626,False,True
10,29313.0,4.467060268004198,1,dictionary:breach,3,False,51.69925001442312,False,True
4,1175.0,3.0700378666077555,1,dictionary:breach,2,False,20.67970000576925,False,True
8,2826.0,3.45117215751254,1,dictionary:breach,2,False,37.603517745128734,False,True
7,3946.0,3.5961570809161727,1,dictionary:breach,1,False,32.90307802698764,False,True
6,2875.0,3.4586378490256493,1,dictionary:breach,1,False,28.202638308846552,False,True
8,4935.0,3.6932871570056554,1,dictionary:breach,2,False,37.603517745128734,False,True
9,19923.0,4.299354734958507,1,dictionary:breach,3,False,46.529325012980806,False,True
7,14857.0,4.171931123355967,1,dictionary:breach,2,False,36.18947501009619,False,True
10,220.0,2.3424226808222066,0,dictionary:breach,3,False,51.69925001442312,False,True
10,282.0,2.4502491083193614,0,repeat,2,False,47.004397181410916,False,True
4,1160016.0,6.064463979454323,2,bruteforce,2,False,23.530572197447366,False,False
6,2625.0,3.4191293077419758,1,dictionary:english,1,False,28.202638308846552,False,True
7,11450.0,4.058805486675907,1,dictionary:breach,2,False,36.18947501009619,False,True
8,27462.0,4.438732162810943,1,dictionary:breach,3,False,41.3594000115385,False,True
5,1323.0,3.121559844187501,1,dictionary:english,1,False,23.502198590705458,False,True
11,2526.0,3.402433346219312,1,dictionary:breach,4,False,65.49615941425563,True,True
8,12736.0,4.105033050393594,1,dictionary:breach,3,False,41.3594000115385,False,True
9,2743.0,3.4382258076045296,1,dictionary:breach,2,False,42.303957463269825,False,True
7,4676.0,3.6698745024898023,1,dictionary:breach,1,False,32.90307802698764,False,True
10,3456.0,3.5385737338068557,1,dictionary:breach,3,False,51.69925001442312,False,True
10,2747836.0,6.43899080902054,2,dictionary:breach,4,False,59.54196310386875,False,False
7,24105.0,4.382107135819026,1,dictionary:breach,2,False,36.18947501009619,False,True
8,2654.0,3.4239009185284166,1,dictionary:breach,2,False,37.603517745128734,False,True
10,15908.0,4.201615582313943,1,dictionary:breach,3,False,51.69925001442312,False,True
10,14453.0,4.159958002678519,1,dictionary:breach,3,False,51.69925001442312,False,True
8,17630.0,4.246252312299322,1,dictionary:breach,3,False,41.3594000115385,False,True
7,4250.0,3.6283889300503116,1,dictionary:breach,2,False,36.18947501009619,False,True
7,13120.0,4.117933835039642,1,dictionary:breach,2,False,36.18947501009619,False,True
8,3279.0,3.5157414166693655,1,dictionary:breach,2,False,37.603517745128734,False,True
7,3776.0,3.5770319856260313,1,dictionary:breach,1,False,32.90307802698764,False,True
7,9518.0,3.978545700462739,1,dictionary:breach,2,False,36.18947501009619,False,True
6,5056.0,3.7038070652743285,1,dictionary:breach,2,False,31.019550008653873,False,True
8,3343.0,3.5241363765925686,1,dictionary:breach,3,False,41.3594000115385,False,True
10,13544.0,4.131746945100879,1,dictionary:breach,3,False,51.69925001442312,False,True
8,4608.0,3.6635124704151556,1,dictionary:eff,3,False,41.3594000115385,False,True
7,11285.0,4.052501563413781,1,dictionary:breach,2,False,36.18947501009619,False,True
6,3935.0,3.5949447366950835,1,dictionary:breach,1,False,28.202638308846552,False,True
8,4334.0,3.6368889069837995,1,dictionary:breach,2,False,37.603517745128734,False,True
8,3620.0,3.558708570533166,1,dictionary:breach,2,False,37.603517745128734,False,True
9,4960.0,3.695481676490198,1,dictionary:breach,3,False,46.529325012980806,False,True
6,4605.0,3.663229634532868,1,dictionary:breach,2,False,31.019550008653873,False,True
9,1762.0,3.2460059040760294,1,dictionary:breach,2,False,42.303957463269825,False,True
7,20989.0,4.321991747547265,1,dictionary:breach,2,False,36.18947501009619,False,True
11,660.0,2.8195439355418688,0,dictionary:breach,3,False,59.68891230172308,False,True
6,3857.0,3.586249638866042,1,dictionary:breach,1,False,28.202638308846552,False,True
10,8913.0,3.950023906523327,1,dictionary:breach,3,False,51.69925001442312,False,True
7,2842.0,3.453624073591451,1,dictionary:breach,1,False,32.90307802698764,False,True
7,3048.0,3.4840149626675627,1,dictionary:breach,1,False,32.90307802698764,False,True
5,3441.0,3.5366846726209307,1,dictionary:breach,1,False,23.502198590705458,False,True
6,2496.0,3.3972445810103866,1,repeat,2,False,31.019550008653873,False,True
7,12446.0,4.095029796648452,1,dictionary:breach,2,False,36.18947501009619,False,True
6,480.0,2.681241237375587,0,dictionary:breach,2,False,31.019550008653873,False,True
6,3174.0,3.5016069224188295,1,dictionary:breach,1,False,28.202638308846552,False,True
7,5440.0,3.7355988996981804,1,dictionary:breach,1,False,32.90307802698764,False,True
12,635.0,2.802773725291976,0,dictionary:english,3,False,56.405276617693104,False,True
6,3392.0,3.5304558435846762,1,dictionary:breach,1,False,28.202638308846552,False,True
6,1090.0,3.037426497940624,1,dictionary:english,1,False,28.202638308846552,False,True
6,4798.0,3.681060243631812,1,dictionary:breach,1,False,19.931568569324174,False,True
8,9863.0,3.9940090331236138,1,dictionary:breach,3,False,41.3594000115385,False,True
6,12753.0,4.105612359686786,1,dictionary:breach,2,False,31.019550008653873,False,True
7,5640.0,3.751279103983342,1,dictionary:breach,2,False,36.18947501009619,False,True
6,2427.0,3.385069776331935,1,dictionary:breach,1,False,28.202638308846552,False,True
6,3200.0,3.5051499783199063,1,dictionary:breach,1,False,28.202638308846552,False,True
7,16520.0,4.218010042984364,1,repeat,2,False,36.18947501009619,False,True
6,15807.0,4.198849453292451,1,dictionary:breach,2,False,31.019550008653873,False,True
9,22322.0,4.348733103798286,1,dictionary:breach,3,False,46.529325012980806,False,True
6,3059.0,3.485579476984679,1,dictionary:breach,1,False,28.202638308846552,False,True
7,21041.0,4.323066376363904,1,dictionary:breach,2,False,36.18947501009619,False,True
7,4048.0,3.607240503831743,1,dictionary:breach,1,False,32.90307802698764,False,True
7,14163.0,4.151155255150917,1,dictionary:breach,2,False,36.18947501009619,False,True
6,2246.0,3.351409751925439,1,dictionary:breach,1,False,28.202638308846552,False,True
5,3208.0,3.506234359612126,1,dictionary:breach,1,False,23.502198590705458,False,True
6,29760.0,4.473632926873842,1,dictionary:breach,2,False,31.019550008653873,False,True
6,12579.0,4.099646117123231,1,dictionary:breach,2,False,31.019550008653873,False,True
6,3629.0,3.559786968200557,1,dictionary:breach,1,False,28.202638308846552,False,True
7,10283.0,4.012119835804514,1,dictionary:breach,2,False,36.18947501009619,False,True
6,3568.0,3.5524248457040857,1,dictionary:breach,1,False,28.202638308846552,False,True
5,4386.0,3.642068627341504,1,dictionary:breach,1,False,23.502198590705458,False,True
6,300.0,2.4771212547196626,0,repeat,1,False,19.931568569324174,False,True
9,2959.0,3.4711449651606334,1,dictionary:breach,2,False,42.303957463269825,False,True
6,3525.0,3.547159121327418,1,dictionary:breach,1,False,28.202638308846552,False,True
8,4737.0,3.675503384727957,1,dictionary:breach,2,False,37.603517745128734,False,True
7,3816.0,3.5816083660320577,1,dictionary:breach,1,False,32.90307802698764,False,True
6,2692.0,3.4300750555519395,1,dictionary:eff,1,False,28.202638308846552,False,True
8,12410.0,4.09377178149873,1,dictionary:breach,3,False,41.3594000115385,False,True
7,4200.0,3.623249290397901,1,dictionary:breach,1,False,32.90307802698764,False,True
7,2926.0,3.4662743217892924,1,dictionary:breach,1,False,32.90307802698764,False,True
6,13942.0,4.144325078400488,1,dictionary:breach,2,False,31.019550008653873,False,True
4,200.0,2.3010299956639813,0,repeat,1,False,13.287712379549449,False,True
6,3232.0,3.509471352102549,1,dictionary:breach,1,False,28.202638308846552,False,True
5,889.0,2.9489017609702137,0,dictionary:english,1,False,23.502198590705458,False,True
8,14122.0,4.149896207158761,1,dictionary:breach,3,False,41.3594000115385,False,True
7,9509.0,3.9781348473982896,1,dictionary:breach,2,False,36.18947501009619,False,True
8,3797.0,3.5794405971397976,1,dictionary:breach,2,False,37.603517745128734,False,True
7,6317.0,3.8005108768943683,1,dictionary:breach,1,False,32.90307802698764,False,True
8,6130.0,3.787460474518415,1,dictionary:breach,3,False,41.3594000115385,False,True
8,3709.0,3.5692568333286103,1,dictionary:breach,2,False,26.575424759098897,False,True
6,9495.0,3.9774949690730366,1,dictionary:breach,1,False,28.202638308846552,False,True
6,8583.0,3.9336391125249257,1,dictionary:breach,2,False,31.019550008653873,False,True
8,3703.0,3.5685537120494426,1,dictionary:breach,3,False,41.3594000115385,False,True
4,1352.0,3.130976691605617,1,repeat,1,False,18.801758872564367,False,True
8,6300.0,3.7993405494535817,1,dictionary:breach,3,False,41.3594000115385,False,True
7,52.0,1.7160033436347992,0,bruteforce,2,False,36.18947501009619,False,True
10,12834.0,4.108362034955172,1,dictionary:breach,2,False,47.004397181410916,False,True
7,3319.0,3.5210072524086042,1,dictionary:breach,1,False,32.90307802698764,False,True
9,23332.0,4.367951967757978,1,dictionary:breach,3,False,46.529325012980806,False,True
